object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
54890146,320.723694,-47.357574,351.920994,-44.867762,0,0.3119,0.2777,0.1986,40.7623,0.027,90
54913595,183.901733,-57.970295,298.179896,4.570474,0,0.0814,0.6007,0.6909,42.7419,0.45,15
54923727,8.340517,-46.571846,312.147084,-70.231645,0,0.3141,0.3237,0.0207,41.1465,0.011,90
55025653,289.6875,-36.981888,1.116394,-21.028162,0,0.3774,0.3978,0.2809,41.6707,0.358,90
55111045,332.402344,-31.738394,15.516535,-54.664954,0,0.1313,0.1365,0.0088,39.0429,0.015,42
55222930,163.476562,-27.11186,273.024162,28.847624,0,0.2815,0.4344,0.3862,41.8963,0.062,62
55362214,45.97826,-46.964977,259.210472,-57.350882,0,0,0,0,,0.012,65
55437028,103.535156,-10.199918,222.330397,-4.037984,0,0,0,0,,0.81,92
55555899,269.296875,-0.447628,26.250078,11.837711,0,0,0,0,,0.426,92
55614977,61.523438,-36.609226,238.54892,-48.054314,0,0,0,0,,0.004,65
55629842,136.757812,0.149208,229.820051,29.838093,0,0,0,0,,0.028,65
55659088,170.169907,-51.642994,288.916273,8.741915,0,0,0,0,,0.212,16
55669336,141.06218,-54.148899,275.495868,-2.707081,0,0,0,0,,1.126,6
55722278,118.344154,-61.566963,274.303521,-16.729104,0,0,0,0,,0.196,16
55724631,175.429688,-9.442778,275.741146,49.712418,0,0.9315,0.9285,0.0552,43.9013,0.024,42
55828424,329.941406,-3.583322,55.153939,-42.764619,0,0,0,0,,0.072,16
55872650,279.522827,-44.796005,350.574674,-16.530229,0,0.1714,0.1333,0.0192,38.9869,0.059,15
55931738,296.367188,-2.537361,36.877696,-13.171291,0,0,0,0,,0.201,92
55976189,269.824219,1.193748,27.986338,12.133689,0,0.0998,0.1017,0.0102,38.3551,0.301,62
56002762,358.417969,-35.685333,354.541149,-75.022451,0,0.0917,0.0957,0.0123,38.2146,0.011,42
56021724,293.730469,-7.782714,30.853389,-13.182405,0,0,0,0,,0.228,65
56125086,304.969879,-59.29895,337.848744,-34.270722,0,0.0735,0.0483,0.0141,36.6569,0.039,42
56148192,312.391296,-51.449459,347.216481,-39.049703,0,0,0,0,,0.028,65
56173869,296.894531,-7.782714,32.278967,-15.997509,0,0,0,0,,0.196,16
56174841,312.865601,-42.410164,358.894617,-39.50507,0,0.2791,0.4401,0.3744,41.9304,0.038,90
56204125,42.1875,-15.249383,195.381312,-60.288427,0,0.341,0.4264,0.382,41.8484,0.025,42
56216003,27.949219,-6.579593,160.568029,-64.943298,0,0.4715,0.4277,0.0141,41.8565,0.022,90
56241450,100.019531,-41.0145,249.889075,-19.421274,0,0.2028,1.0556,0.1997,44.2456,0.083,67
56287702,100.301208,-43.207821,252.16163,-19.946485,0,0,0,0,,0.068,16
56308175,180.703125,-26.777105,289.690156,34.841226,0,0.5081,0.4593,0.0416,42.0406,0.062,90
56347970,295.839844,-15.713861,24.297229,-18.417023,0,0.5026,0.4148,0.0323,41.7777,0.183,15
56381693,178.411758,-42.010422,291.584093,19.584382,0,0.077,0.0688,0.0281,37.4568,0.17,62
56382803,213.046875,-40.817047,319.01849,19.518738,0,0.3836,0.3573,0.0098,41.3964,0.083,90
56383332,359.472656,-31.388166,9.69576,-77.579241,0,0.0612,0.0572,0.854,37.0374,0.013,52
56385235,150.996094,-7.481631,247.303786,36.71196,0,0.2914,0.5504,0.2647,42.5124,0.042,90
56404734,227.109375,-0.74606,358.314733,46.857585,0,0,0,0,,0.061,65
56430809,153.808594,-7.782714,249.990109,38.538382,0,0,0,0,,0.035,16
56539682,356.357147,-50.86816,326.32316,-63.156834,0,0,0,0,,0.016,16
56581526,348.549103,-48.141209,338.401915,-61.743703,0,0.2619,0.4959,0.1403,42.2397,0.009,42
56584102,142.207031,-2.985506,236.38668,32.667153,0,0,0,0,,0.033,6
56611590,304.492401,-53.379799,345.014879,-34.172841,0,0,0,0,,0.041,65
56634166,353.496094,-1.193748,84.082356,-58.099067,0,0.3464,0.2799,0.7718,40.7823,0.034,90
56635330,68.203125,-35.501846,237.472218,-42.595097,0,0,0,0,,0.013,16
56651915,30.9375,1.940072,156.727186,-56.112272,0,0,0,0,,0.025,65
56654981,97.5,-60.056278,269.400101,-25.887842,0,0.2053,0.1781,0.0136,39.6769,0.06,90
56689404,284.0625,-13.094776,21.760271,-6.979164,0,0,0,0,,0.388,6
56769627,54.140625,0.74606,184.698518,-41.514944,0,0.4186,0.3153,0.462,41.0803,0.071,90
56826212,70.3125,0.74606,195.982372,-28.218002,0,0,0,0,,0.061,65
56837447,282.480469,-32.442867,3.302143,-13.865764,0,0.1097,2.3374,0.8166,46.3704,0.109,15
56861374,235.898438,-29.82786,341.907402,19.724945,0,1.0228,1.0364,0.0478,44.1962,0.154,95
56901403,323.964844,-5.379379,48.926023,-38.703507,0,0,0,0,,0.045,16
56907685,204.318176,-53.18726,309.85546,9.067225,0,0,0,0,,0.285,92
56942944,164.355469,-6.279288,259.189408,46.680691,0,0.0704,0.079,0.0139,37.7709,0.024,64
57029417,123.398438,-34.772018,252.648234,-0.204245,0,0,0,0,,0.91,92
57043307,136.757812,-20.902014,248.530051,17.518785,0,0.1592,0.1541,0.0119,39.3305,0.123,42
57043450,181.892517,-50.091457,295.759354,12.16837,0,0.2524,0.2462,0.0068,40.4648,0.139,90
57058720,190.722656,-31.738394,300.809646,31.09813,0,0,0,0,,0.066,65
57068751,80.107758,-46.571846,252.567398,-34.594569,0,0.1381,2.5239,0.8261,46.5728,0.027,90
57074938,133.242188,-13.094776,239.831401,19.579747,0,0.1471,0.1541,0.0163,39.3302,0.057,90
57078294,13.183594,-14.477512,124.364603,-77.345653,0,0.3713,0.4624,0.1465,42.0582,0.021,90
57090966,305.859375,-10.04835,34.205405,-24.959034,0,0.3,0.3304,0.022,41.1983,0.058,90
57128874,14.765625,-6.129201,128.208476,-68.922798,0,0.2897,0.3717,0.1618,41.4966,0.054,15
57231852,325.120483,-43.207821,357.358641,-48.455232,0,0.2812,0.2276,0.0267,40.2719,0.015,95
57249593,64.863281,-6.880079,200.527972,-36.76702,0,0.0832,0.0863,0.0117,37.974,0.081,62
57295742,148.359375,-24.132875,258.858453,23.133332,0,0,0,0,,0.052,65
57320649,143.964844,-1.492246,236.133081,34.962901,0,0.0892,0.1045,0.7815,38.4164,0.026,62
57358781,35.507812,1.940072,163.42538,-53.653687,0,0.135,0.1529,0.0164,39.3121,0.032,62
57372172,305.859375,-20.582914,23.309931,-29.068367,0,0.1289,0.5712,0.3571,42.6096,0.053,62
57378218,156.972656,-17.270004,260.716203,33.584745,0,0.3281,0.2753,0.8245,40.7408,0.049,90
57511950,202.627121,-57.209084,308.226047,5.260508,0,0,0,0,,0.841,16
57559816,354.825012,-52.801853,325.661818,-61.026275,0,0.2989,0.2908,0.4376,40.8779,0.01,90
57570326,42.714844,-35.318771,238.213287,-63.306729,0,0.4777,0.4792,0.0075,42.1507,0.02,52
57610855,137.460938,-22.508005,250.261737,16.998026,0,0,0,0,,0.121,16
57679220,29.882812,3.433834,153.819574,-55.301043,0,0,0,0,,0.03,65
57796596,79.29612,-51.642994,258.724422,-35.334522,0,0,0,0,,0.013,65
57820454,66.269531,-38.300922,241.163274,-44.341985,0,0,0,0,,0.025,16
57839024,97.03125,-5.529265,215.22588,-7.69447,0,0.1933,0.1733,1.109,39.6112,0.441,42
57846483,207.597656,-15.404094,323.273914,45.12646,0,0.4284,0.4971,0.4906,42.2459,0.067,42
57922414,84.550781,-10.503271,214.244985,-20.978363,0,0,0,0,,0.607,65
57927713,353.119843,-44.597992,339.92011,-66.43923,0,0.0835,0.0814,0.0191,37.8419,0.01,42
57958087,66.621094,-1.492246,195.946418,-32.534623,0,0,0,0,,0.077,65
57958953,312.94519,-49.117878,350.194688,-39.550287,0,0.2513,0.2697,0.0181,40.6896,0.033,90
58069721,176.132812,-39.257931,289.044271,21.802744,0,0,0,0,,0.082,92
58143636,97.910156,-31.738394,240.092709,-17.768245,0,0,0,0,,0.063,16
58144494,127.96875,-20.264481,242.898393,11.323894,0,0,0,0,,0.088,16
58162450,91.947113,-51.255806,259.100509,-27.457252,0,0.2456,0.1055,0.8901,38.4388,0.047,42
58239468,76.640625,-3.732834,203.850931,-24.964077,0,0.0669,0.127,0.0138,38.8725,0.062,90
58242751,140.976562,-16.801838,247.898231,23.210064,0,0.1209,0.0663,0.0294,37.371,0.046,42
58244212,36.10672,-42.410164,257.880937,-65.684241,0,0.2445,0.5705,0.1525,42.6063,0.013,42
58341051,318.867188,2.836105,54.032968,-30.001071,0,0,0,0,,0.066,6
58361162,326.425781,-10.503271,44.571728,-43.331524,0,0.1532,0.0403,0.0317,36.2537,0.032,42
58412884,219.902344,-33.510056,327.480326,24.153898,0,0.746,0.792,0.1813,43.4757,0.064,95
58469213,168.222656,-27.953188,277.753693,30.05603,0,0,0,0,,0.05,65
58556668,14.765625,-14.015684,131.036719,-76.767299,0,0.3231,0.3535,0.0318,41.3694,0.019,88
58635449,154.160156,-10.806923,252.992081,36.638537,0,0.1816,2.4133,0.5247,46.4547,0.051,90
58660846,125.859375,-15.558919,237.764459,12.280237,0,0,0,0,,0.054,16
58661501,36.763393,-48.141209,267.828411,-61.952674,0,0.4036,0.3635,0.0198,41.4403,0.014,90
58702532,166.289062,-10.351558,264.828583,44.515476,0,0.1435,0.1281,0.5715,38.8925,0.047,90
58727845,164.162018,-56.827923,287.683324,2.606389,0,0,0,0,,0.922,92
58755427,313.709015,-44.20153,356.586148,-40.17128,0,0.6712,0.6657,0.0088,43.0136,0.036,90
58819647,170.15625,-14.015684,271.950354,43.326313,0,0.1171,0.1331,0.011,38.9835,0.033,42
58888751,160.664062,-36.981888,276.160344,19.106472,0,0.5035,0.4384,0.606,41.9203,0.055,90
58917019,42.714844,-6.279288,182.065548,-54.797083,0,0,0,0,,0.034,65
59009102,114.785156,2.985506,215.729392,11.970561,0,1.0236,0.9458,0.1431,43.9506,0.062,88
59048477,310.078125,-30.51823,13.365705,-35.607634,0,0.1115,0.1081,0.0062,38.4951,0.064,42
59049892,134.538467,-53.764561,272.590461,-5.251073,0,0.2668,0.3138,0.2495,41.0679,0.365,90
59087004,17.402344,-14.169522,141.945311,-76.3659,0,0.7253,0.7603,0.0647,43.3668,0.021,90
59105467,109.160156,0,215.814136,5.60517,0,0,0,0,,0.181,6
59155581,347.34375,-32.266235,13.687238,-67.3067,0,0.3434,0.3073,0.0297,41.0157,0.013,90
59183655,0.878906,-18.209957,69.372288,-75.811744,0,0.093,2.6178,0.7872,46.6689,0.019,15
59194660,46.706161,-50.67416,264.726359,-55.200853,0,0,0,0,,0.017,65
59206712,19.09664,-45.389202,289.325983,-71.074224,0,0.1964,1.1791,1.0089,44.5429,0.012,42
59211997,21.269531,-4.480799,143.915561,-65.972559,0,0.0684,0.046,0.011,36.5467,0.032,15
59214874,301.992188,-22.508005,19.861511,-26.361708,0,0,0,0,,0.121,65
59262634,81.210938,-24.460293,227.215188,-29.187243,0,0.6444,0.6381,0.2339,42.9014,0.03,88
59287246,114.082031,-2.388015,220.243729,8.862292,0,0.1809,0.2893,0.3282,40.8647,0.077,62
59361580,297.246094,-27.615883,12.945677,-24.035651,0,0.4919,0.4591,0.2898,42.0395,0.106,42
59364010,206.015625,-19.629557,319.57403,41.535355,0,0.1255,0.127,0.016,38.8719,0.092,64
59457237,71.894531,0.298417,197.342343,-27.099028,0,0.0943,0.1169,0.0106,38.6794,0.063,42
59464880,4.519651,-47.161343,318.848036,-68.922647,0,0.0401,0.0513,0.0147,36.7904,0.01,64
59498091,248.730469,-0.895283,14.883083,29.481952,0,0.2374,0.2152,0.2709,40.134,0.1,42
59590565,236.515747,-42.210369,334.191805,9.821071,0,0,0,0,,0.305,16
59625761,304.277344,-34.228867,7.685956,-31.681395,0,0.7438,0.7278,0.0282,43.2503,0.084,90
59698197,53.085938,-18.681826,208.75067,-52.163048,0,0.0432,0.0739,0.0187,37.6193,0.033,64
59725839,151.699219,-27.279613,263.566526,22.73887,0,0.6699,0.7171,0.0335,43.2111,0.059,95
59753617,124.662163,-48.532253,264.65095,-7.053204,0,0,0,0,,0.557,16
59772940,153.632812,-39.257931,272.594489,14.198173,0,0,0,0,,0.127,92
59811952,94.570312,-6.429418,214.931703,-10.286038,0,0,0,0,,0.492,16
59850750,165.761719,-14.169522,267.090927,41.038696,0,0.1326,0.1227,0.0072,38.792,0.035,90
59851245,25.839844,-41.810314,270.366941,-71.878011,0,0.4238,0.5006,0.7423,42.2641,0.012,90
59889755,200.214844,-31.03924,310.316386,31.410295,0,0,0,0,,0.056,16
59907038,357.890625,-28.801123,22.235776,-76.68265,0,0.4156,0.4389,0.0285,41.9234,0.016,42
59948995,219.726562,-4.031936,346.839273,49.454859,0,0,0,0,,0.093,16
60022063,148.359375,-24.132875,258.858453,23.133332,0,0.1188,0.1259,0.0153,38.8528,0.052,42
60068181,57.077923,-46.768478,254.5651,-50.274467,0,0.1249,0.1158,0.0158,38.6561,0.008,67
60075299,315.351562,-28.461132,17.206221,-39.613838,0,0,0,0,,0.084,16
60077640,337.91925,-60.245399,328.763385,-49.283,0,0.1427,0.3358,0.1082,41.2388,0.021,90
60082937,324.492188,-23.155577,26.997007,-46.297772,0,0.0617,2.609,0.804,46.6601,0.04,42
60107783,342.949219,-7.782714,61.685955,-55.699168,0,0,0,0,,0.033,6
60114336,191.425781,-20.74238,301.124527,42.109241,0,0.1354,0.1499,0.4293,39.2643,0.054,42
60222264,335.566406,-13.554784,46.67551,-52.671988,0,0,0,0,,0.034,16
60229192,0.244565,-55.873348,317.051594,-59.850142,0,0.3504,0.3498,0.0121,41.3428,0.012,62
60236596,319.921875,-34.048595,10.674115,-44.405319,0,0.213,0.2309,0.0357,40.3066,0.089,42
60292952,228.867188,-37.732746,332.002007,16.877904,0,0.6355,0.6317,0.0129,42.8748,0.09,90
60299807,358.769531,-23.317957,46.476281,-76.705509,0,0.1065,0.131,0.0192,38.9465,0.018,15
60447309,148.710938,-32.97485,265.336332,16.711217,0,0,0,0,,0.08,16
60448244,322.910156,2.985506,56.870331,-33.240166,0,0.2201,0.5769,0.2147,42.6358,0.053,42
60455124,351.878052,-51.836418,329.801896,-60.690283,0,0.2496,0.3232,0.019,41.1425,0.01,90
60472968,261.657318,-57.018551,334.182839,-11.963205,0,0,0,0,,0.104,16
60476366,334.335938,-9.140394,51.856535,-49.453425,0,0.1728,0.1819,0.1332,39.7265,0.06,62
60478784,87.714844,-37.544327,243.268187,-27.530602,0,0,0,0,,0.053,16
60498594,158.730469,-24.296478,267.177492,28.936579,0,0.2161,0.2267,0.0113,40.2616,0.054,42
60581818,174.375,-22.831406,281.487077,36.942222,0,0.2606,0.1786,0.4627,39.6826,0.041,90
60591506,96.428574,-44.003082,252.063416,-22.859511,0,0,0,0,,0.05,65
60599948,134.472656,-12.941632,240.443325,20.643001,0,0.1889,0.5539,0.2327,42.5287,0.074,15
60641958,26.191406,-0.895283,151.146622,-60.811783,0,0.4836,0.5034,0.0196,42.2791,0.026,88
60868379,8.613281,-35.318771,325.765359,-81.043388,0,0.0975,0.1196,0.1626,38.7318,0.01,42
60911377,167.519531,-4.780192,261.594983,49.779131,0,0,0,0,,0.04,65
60940369,290.390625,-28.461132,9.840614,-18.654058,0,0.5087,0.3068,0.7132,41.0121,0.09,42
60946236,173.287292,-56.446381,292.223815,4.788989,0,0.2502,0.2451,0.0106,40.4535,0.333,42
60983185,98.942307,-61.189777,270.777281,-25.394097,0,0.5297,0.5441,0.0107,42.4818,0.063,90
61014746,270.351562,1.044512,28.099951,11.597132,0,0,0,0,,0.302,65
61014952,116.015625,-1.64151,220.495095,10.919005,0,0.3906,0.4323,0.0187,41.884,0.065,90
61044710,241.347656,2.089372,13.121496,37.307586,0,0.1687,0.1444,0.3621,39.175,0.074,42
61063886,347.519531,-26.276812,29.282104,-67.384679,0,1.9947,2.2458,0.1561,46.2647,0.031,88
61069263,18.28125,-34.409527,271.674092,-81.359695,0,0.2335,0.2203,0.0118,40.1918,0.017,42
61086594,103.535156,-35.685333,245.73767,-14.919756,0,0.5663,0.5832,0.0148,42.6643,0.203,42
61099873,356.660156,-25.944481,33.932156,-75.469109,0,0.4936,0.3628,0.0517,41.4355,0.018,15
61111791,300.410156,-11.415158,30.397859,-20.690103,0,0.1398,0.1753,0.0148,39.6376,0.124,42
61206482,100.5,-50.86816,260.029248,-22.137368,0,0.2954,0.3525,0.622,41.3618,0.054,90
61220354,219.023438,-18.367102,334.964784,37.90985,0,0.5656,0.5051,0.0267,42.2875,0.085,88
61253488,107.686569,-52.60899,263.292182,-18.469853,0,0,0,0,,0.137,65
61361837,139.21875,-32.619843,259.137337,11.454978,0,0.1416,0.1395,0.0104,39.094,0.162,62
61381457,291.445312,-27.11186,11.527691,-19.03057,0,0.0992,2.3634,1.0828,46.3995,0.082,42
61444402,286.171875,-8.234748,27.072463,-6.673048,0,0,0,0,,0.283,16
61501795,237.65625,-14.015684,355.173108,30.152934,0,0.174,0.2009,0.0133,39.9674,0.118,62
61510669,121.816406,-33.868706,251.17789,-0.80535,0,0,0,0,,0.773,16
61517181,288.984375,-20.902014,16.606113,-14.559839,0,0.0861,0.1361,0.0251,39.0353,0.099,42
61541235,154.335938,-29.142223,266.794812,22.711395,0,0,0,0,,0.05,16
61543226,297.773438,-25.117701,15.691002,-23.637604,0,0.0484,0.0339,0.0201,35.864,0.102,64
61547640,318.691406,-27.953188,18.718823,-42.373785,0,0.4591,0.3524,0.7638,41.3611,0.069,90
61556769,62.226562,-26.777105,224.270763,-46.290287,0,0.2319,0.2712,0.0267,40.7039,0.03,15
61595608,102.128906,-16.64604,227.522401,-8.134228,0,0.1941,0.2036,0.069,40.0001,0.469,67
61602996,138.339844,-16.024099,245.506612,21.754407,0,0.1469,0.1377,0.0084,39.064,0.046,15
61612630,102.945206,-49.117878,258.744154,-20.113352,0,0.2954,0.3061,0.0096,41.0058,0.059,15
61618514,203.282608,-46.964977,310.286456,15.310534,0,1.2227,1.1866,0.0928,44.5598,0.125,95
61665356,189.271362,-52.99461,300.741085,9.816074,0,0,0,0,,0.149,92
61668962,142.207031,-33.868706,261.83126,12.380869,0,0,0,0,,0.146,16
61677556,152.578125,-38.491302,271.444221,14.336479,0,0.0721,0.078,0.0177,37.7423,0.085,15
61688145,308.671875,-16.179399,29.139627,-29.949304,0,0.1263,0.148,0.0066,39.2346,0.038,64
61700731,124.672134,-56.064457,271.041522,-11.168809,0,0.1155,0.0908,0.0288,38.0921,0.426,42
61749689,153.055557,-60.056278,284.268969,-3.086125,0,0,0,0,,0.753,16
61753769,155.742188,-25.447729,265.455806,26.416492,0,1.4931,1.556,0.0928,45.2872,0.052,95
61755703,70.3125,0.74606,195.982372,-28.218002,0,0,0,0,,0.061,16
61803685,1.757812,-10.958863,87.944383,-70.750522,0,0.1712,0.1538,0.0186,39.3249,0.032,42
61842691,348.533661,-51.255806,333.6366,-59.676271,0,0.4983,0.5385,0.0436,42.455,0.009,15
61843700,356.308594,3.284369,92.666339,-55.648149,0,0.2094,0.2139,0.0098,40.1195,0.041,42
61866802,211.640625,0.149208,339.794448,57.542042,0,0.1886,0.2048,0.0101,40.0133,0.041,62
61898932,184.395355,-49.896984,297.356426,12.60789,0,0,0,0,,0.152,92
61921641,50.925926,-44.399834,252.667715,-55.050311,0,0.6844,0.6988,0.0221,43.1422,0.012,90
61994170,105.996094,-29.656013,240.96646,-10.561939,0,0,0,0,,0.106,65
62002025,291.621094,-11.71976,26.2852,-13.024158,0,0,0,0,,0.156,65
62013544,159.609375,0.447628,247.257444,48.402192,0,0.6126,0.622,0.0386,42.8341,0.055,90
62044958,12.65625,0.74606,122.497288,-62.125002,0,0.0757,0.0536,0.0265,36.8927,0.019,42
62050723,90.175781,-12.329984,218.45972,-16.754865,0,0,0,0,,0.291,16
62058650,160.822784,-45.586655,280.655902,11.669923,0,0.1666,0.207,0.0155,40.0403,0.205,52
62077340,287.226562,-13.094776,23.127951,-9.748042,0,0.1324,0.117,0.0205,38.6807,0.242,42
62131858,73.723404,-45.98114,251.600459,-38.9776,0,0.1083,0.0896,0.0202,38.0624,0.017,62
62242201,134.121094,-1.492246,229.838414,26.73246,0,0.1679,0.1849,0.0219,39.7664,0.018,90
62243748,118.300781,2.089372,218.203544,14.680405,0,0,0,0,,0.036,16
62286040,258.398438,0.149208,21.35322,21.697578,0,0,0,0,,0.23,16
62324231,74.882812,-9.140394,208.354153,-28.988726,0,0.2428,2.6887,1.1789,46.7392,0.078,42
62341610,341.191406,-13.86195,50.722889,-57.635267,0,0.31,0.3089,0.0099,41.0286,0.045,90
62352511,185.976562,-23.155577,294.748356,39.27829,0,0.264,0.4117,0.393,41.7582,0.059,90
62367836,332.050781,-6.579593,53.288064,-46.173471,0,0.268,0.2763,0.0224,40.7497,0.061,90
62388395,37.734375,-54.340912,275.965206,-57.265232,0,0,0,0,,0.027,16
62404564,331.699219,-33.510056,12.438117,-54.136853,0,0.2669,0.3714,0.3199,41.4947,0.021,90
62428500,316.897583,-59.29895,336.608899,-40.272017,0,0,0,0,,0.037,16
62490771,190.019531,-32.089951,300.133168,30.720057,0,0,0,0,,0.073,16
62522166,5.097656,-16.024099,88.39026,-76.765568,0,0.2141,0.2209,0.0067,40.1987,0.021,62
62524070,166.289062,-29.82786,276.956657,27.628558,0,0.0546,0.0783,0.0165,37.7518,0.043,15
62573030,290.566406,-41.41119,356.788041,-23.024624,0,0.3362,0.357,0.0212,41.3944,0.078,90
62590415,206.894531,-41.41119,314.109526,20.238874,0,0,0,0,,0.069,16
62604446,226.582031,-23.643314,338.762991,29.684974,0,0.196,0.1631,0.3739,39.4658,0.115,67
62637127,186.152344,-35.685333,296.827304,26.868204,0,0,0,0,,0.059,92
62662302,106.523438,-22.185358,234.380528,-6.864265,0,0,0,0,,0.292,16
62695445,11.425781,-30,326.268627,-86.864422,0,0.4601,0.4855,0.0196,42.1848,0.02,90
62698558,151.425003,-52.801853,279.328259,2.30272,0,0,0,0,,0.669,16
62707994,191.691177,-52.029728,302.200108,10.835379,0,0,0,0,,0.142,65
62714505,145.898438,3.732834,232.035321,39.480136,0,0.2709,0.4143,0.4522,41.7746,0.037,15
62787418,122.167969,-17.582775,237.567851,8.209035,0,0,0,0,,0.107,92
62799017,219.013763,-49.31284,319.901832,10.080847,0,0.1955,0.1685,0.0592,39.5435,0.208,42
62873669,294.433594,-26.610098,13.044936,-21.339386,0,0,0,0,,0.097,92
63000969,307.441406,-2.388015,42.456167,-22.886537,0,0.2944,0.2355,0.1346,40.3554,0.091,90
63003617,66.269531,1.790785,192.467612,-31.064257,0,0,0,0,,0.141,16
63031382,68.203125,-35.501846,237.472218,-42.595097,0,0,0,0,,0.013,65
63051618,240.46875,-32.266235,343.283111,15.303356,0,0.1443,0.1459,0.6908,39.2,0.175,42
63142088,164.882812,-23.480536,272.207738,32.630484,0,0.1175,0.1816,0.0465,39.7233,0.043,42
63238616,50.976562,-10.958863,196.127871,-50.724823,0,0.6046,0.6104,0.0297,42.7843,0.057,88
63252221,206.367188,-10.655059,323.858896,50.008479,0,0.2707,0.289,0.0105,40.8622,0.056,62
63252617,60.46875,-9.745426,201.112039,-41.954558,0,0.3952,0.4419,0.0308,41.9408,0.039,15
63270940,358.555054,-49.31284,325.53973,-65.228196,0,0.4157,0.384,0.0104,41.5797,0.007,90
63286132,330.820312,-25.447729,25.710203,-52.446375,0,0.1376,0.1213,0.4523,38.7642,0.028,15
63287280,91.51442,-51.255806,259.048316,-27.72407,0,0.1843,0.2336,0.0588,40.3355,0.041,42
63356130,84.199219,-14.477512,217.992512,-22.936498,0,0,0,0,,0.126,65
63377924,22.5,-4.031936,146.34161,-65.136122,0,0.3974,0.3551,0.2349,41.3806,0.037,90
63387962,154.863281,-15.094787,257.167081,33.946005,0,0.3902,0.3379,0.6292,41.2551,0.076,62
63427111,315.9534,-45.783966,354.460765,-41.735446,0,0,0,0,,0.029,16
63437265,31.041668,-49.702389,276.078712,-63.462614,0,0.4164,0.6169,0.0937,42.8123,0.015,90
63508871,262.058838,-48.727589,341.414538,-7.714086,0,0.5124,0.6773,0.0494,43.0595,0.281,90
63537739,64.863281,-13.554784,208.134393,-39.754202,0,0,0,0,,0.045,65
63541939,67.324219,-3.284369,198.201539,-32.856643,0,0.8281,0.8249,0.0264,43.5843,0.047,15
